"filenum","coreid","institutionCode","collectionCode","ownerInstitutionCode","collectionID","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","taxonID","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","lifeStage","sex","individualCount","preparations","country","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","rights","rightsHolder","accessRights","recordId","references"
14,6824475,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","f5d69887-8c89-4057-91f6-f0609bda5fc6","GMUF-0024073","28162","Plantae","Magnoliophyta","","Fabales","Fabaceae","Lupinus perennis",90471,"L.","Lupinus","perennis","","","","",NA,"","",NA,NA,"Gary P. Fleming","8040","1993-05-31",1993,5,31,151,NA,"","","Sandy woodland edges. Common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Rockingham","","Massanutten Mountains along Cub Run Forest Road, 0.5 mi. NNW of Peterfish Gap and #.0 miles west of Shenandoah; elev. 2140 ft.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:f5d69887-8c89-4057-91f6-f0609bda5fc6","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824475"
14,6824495,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","cb581ce5-a3cd-4c9c-b7f6-ad5e8f1915c7","GMUF-0024058","28170","Plantae","Magnoliophyta","","Fabales","Fabaceae","Lupinus perennis",90471,"L.","Lupinus","perennis","","","","",NA,"","",NA,NA,"Ted Bradley; I. Miller","12009B","1977-05-19",1977,5,19,139,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King William","","Around pond at rte. 614 and Sullens Creek e. of Etna Mills.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:cb581ce5-a3cd-4c9c-b7f6-ad5e8f1915c7","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824495"
14,6824499,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","32716d12-d12c-4159-9b1a-2f1af1b4eca1","GMUF-0024060","28174","Plantae","Magnoliophyta","","Fabales","Fabaceae","Lupinus perennis",90471,"L.","Lupinus","perennis","","","","",NA,"","",NA,NA,"Ted Bradley; Pike","6397","1974-05-10",1974,5,10,130,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Gloucester","","Roadside on Rt. 17 about 1/2 mi. s. of Rt. 601.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:32716d12-d12c-4159-9b1a-2f1af1b4eca1","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824499"
14,6824778,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","bca01b5e-84d9-46ff-b2c6-d468bfe58763","GMUF-0023924","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Lotus corniculatus",1652,"L.","Lotus","corniculatus","","","","",NA,"","",NA,NA,"Gary P. Fleming, Tom Rawinski, Tresha White","10353","1995-05-18",1995,5,18,138,NA,"18 May 1995","","Weedy edges of dirt road. Common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","York","","On north side of CSX railroad, 0.5 mi. NE of Richneck Road, 2.2 miles WNW of Grafton.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:bca01b5e-84d9-46ff-b2c6-d468bfe58763","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824778"
14,6824809,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","1875cfcb-68d2-476b-aa51-cc702cfc0043","GMUF-0024147","28231","Plantae","Magnoliophyta","","Fabales","Fabaceae","Medicago lupulina",186,"L.","Medicago","lupulina","","","","",NA,"","",NA,NA,"Ted Bradley; John Slapcinsky","20986","1985-05-21",1985,5,21,141,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Northampton","","roadside, Willis Sharf, se. of Exmore",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:1875cfcb-68d2-476b-aa51-cc702cfc0043","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824809"
14,6824822,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","0c2a7ba8-8854-4f22-a60e-fa902f12d671","GMUF-0024078","28228","Plantae","Magnoliophyta","","Fabales","Fabaceae","Medicago lupulina",186,"L.","Medicago","lupulina","","","","",NA,"","",NA,NA,"Ted Bradley","14295","1978-05-12",1978,5,12,132,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Louisa","","Along railroad in Louisa",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0c2a7ba8-8854-4f22-a60e-fa902f12d671","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824822"
14,6824871,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","e69659bc-5250-45c4-a72e-254fc44ba61c","GMUF-0024164","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Medicago sativa",4175,"L.","Medicago","sativa","","","","",NA,"","",NA,NA,"Jodi Chick, Advanced Taxonomy Class","335","1987-10-03",1987,10,3,276,NA,"3 October 1987","","Not shown",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Gloucester","","Found by U. S. 17 and York River at Glouster Point.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:e69659bc-5250-45c4-a72e-254fc44ba61c","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6824871"
14,6825037,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","300b2930-7e03-4541-85b6-8513f656219d","GMUF-0024176","28304","Plantae","Magnoliophyta","","Fabales","Fabaceae","Melilotus alba",1765,"Medikus","Melilotus","alba","","","","",NA,"","",NA,NA,"Ted Bradley; I. Miller","12762","1977-07-03",1977,7,3,184,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King William","","Along the Mattaponi River j. n. of the Lord Delaware Bridge (VA 33) in West Point.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:300b2930-7e03-4541-85b6-8513f656219d","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825037"
14,6825060,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","025ef462-0b02-4c35-b661-76723e11bfc2","GMUF-0024163","28293","Plantae","Magnoliophyta","","Fabales","Fabaceae","Melilotus alba",1765,"Medikus","Melilotus","alba","","","","",NA,"","",NA,NA,"Ted Bradley; Kelso","21539","1986-06-28",1986,6,28,179,NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Accomack","","Tangier Island, vacant lot off T1312? In Tangier",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-06-02 18:00:36","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:025ef462-0b02-4c35-b661-76723e11bfc2","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825060"
14,6825081,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","f00fd751-63b1-4761-8f88-172ba279b93b","GMUF-0024235","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Phaseolus polystachios",95012,"(L.) Britton, Sterns & Poggenb.","Phaseolus","polystachios","","","","",NA,"","",NA,NA,"Ted Bradley, Kelley","6828","1974-09-09",1974,9,9,252,NA,"9 September 1974","","Deciduous woodland.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","Kirby Rd. and Pimmit Run.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:f00fd751-63b1-4761-8f88-172ba279b93b","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825081"
14,6825105,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","31ce313b-bb33-4c81-9a75-bad8022e2a61","GMUF-0024330","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Orbexilum pedunculatum",116117,"(Mill.) Rydb.","Orbexilum","pedunculatum","","","","",NA,"","",NA,NA,"Gary P. Fleming, with Charles E. Stevens","6934","1992-07-21",1992,7,21,203,NA,"21 July 1992","","In small boggy meadow. Common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Sussex","","Between Seaboard Coast railroad and Rte. 646, 0.2 mi. NW of jct. Rte. 646 and US 301, 2.5 miles south of Jarratt.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:31ce313b-bb33-4c81-9a75-bad8022e2a61","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825105"
14,6825127,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","679e18b0-e8c9-4f6a-bd63-e71803ef8def","GMUF-0024313","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Rhynchosia tomentosa",56909,"Kurz","Rhynchosia","tomentosa","","","","",NA,"","",NA,NA,"Gary P. Fleming, Alan Dyck","8584","1993-09-07",1993,9,7,250,NA,"7 September 1993","","Dry, open, oak-hickory woodland on frequently burned hillside along Birchin Creek; elev. 270. Frequent.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Nottoway","","Fort Pickett Military Reservation; along Birchin Creek, 0.8 mi. south of the south end of Birchin Lake, 5.9 miles SE of Blackstone; elev. 270.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:679e18b0-e8c9-4f6a-bd63-e71803ef8def","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825127"
14,6825168,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","ca69c0c3-24ea-4eae-b2b5-1cb0fa509bce","GMUF-0024320","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Pueraria montana var. lobata",51629,"(Willd.) Maesen & S. Almeida ex Sanjappa & Pradeep","Pueraria","montana","var.","lobata","","",NA,"","",NA,NA,"Linda Abbott, with Adv. Plant Taxonomy class","243","1981-10-03",1981,10,3,276,NA,"3 October 1981","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Stafford","","Near Austin Run, jct. of US 1 and rte. 631, n. of Stafford.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:ca69c0c3-24ea-4eae-b2b5-1cb0fa509bce","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825168"
14,6825186,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","d17be2fc-3a24-4c08-8443-23d7f7801545","GMUF-0024309","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Pueraria montana var. lobata",51629,"(Willd.) Maesen & S. Almeida ex Sanjappa & Pradeep","Pueraria","montana","var.","lobata","","",NA,"","",NA,NA,"Ted Bradley with John & Jodi Slapeinksy","26313","1994-08-27",1994,8,27,239,NA,"27 August 1994","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Richmond","","roadside. Va 3 and Totusky Creek. se. of Warsaw",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d17be2fc-3a24-4c08-8443-23d7f7801545","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825186"
14,6825209,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","9b7e9b36-378b-4aa3-91bd-6b45b3dcfa06","GMUF-0024241","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Pueraria montana var. lobata",51629,"(Willd.) Maesen & S. Almeida ex Sanjappa & Pradeep","Pueraria","montana","var.","lobata","","",NA,"","",NA,NA,"Susan Lawrence","13","1981-10-01",1981,10,1,274,NA,"1 October 1981","","Roadside bank.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","US 50 just east of rt. 1765 (Woodlawn Rd.).",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:9b7e9b36-378b-4aa3-91bd-6b45b3dcfa06","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825209"
14,6825264,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","5c0f03a9-cb9f-40f8-a44a-09281c1e469c","GMUF-0024394","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Robinia hispida",18655,"L.","Robinia","hispida","","","","",NA,"","",NA,NA,"Gary P. Fleming, Barbara B. Fleming","7972","1993-05-21",1993,5,21,141,NA,"21 May 1993","","Brushy fencerow thicket along south side of Rte. 615. Locally common",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Cumberland","","ca. 1.0 miles WNW of Va. 45, 1.1 miles west of Whiteville",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:5c0f03a9-cb9f-40f8-a44a-09281c1e469c","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825264"
14,6825395,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","781ae96d-347c-4fa8-a439-6124b138be2a","GMUF-0024436","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Strophostyles helvula",102704,"(L.) Elliot, orth.","Strophostyles","helvula","","","","",NA,"","",NA,NA,"Ted Bradley, Rob Cain","24650","1991-08-20",1991,8,20,232,NA,"20 August 1991","","riverside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Louisa","","Near the South Anna River at rte. 604, n. of Quail",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:781ae96d-347c-4fa8-a439-6124b138be2a","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825395"
14,6825464,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","44e2d135-fd0c-4f23-a365-fe4edb589fba","GMUF-0024452","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Stylosanthes biflora",1387,"(L.) Britton, Sterns & Poggenb.","Stylosanthes","biflora","","","","",NA,"","",NA,NA,"Ted Bradley","10827","1976-07-12",1976,7,12,194,NA,"12 July 1976","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Richmond","","Roadside on rte 622 just n. of the Rappahannock River",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:44e2d135-fd0c-4f23-a365-fe4edb589fba","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825464"
14,6825561,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","0c60658a-b5f1-4e1c-8b35-ede2debebb7e","GMUF-0024560","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Tephrosia virginiana",46864,"(L.) Pers.","Tephrosia","virginiana","","","","",NA,"","",NA,NA,"Ted Bradley","13243","1977-08-09",1977,8,9,221,NA,"9 August 1977","","Near pond.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King and Queen","","Ca. 0.2 mi. s. of rte. 602 on rte. 614, s. of Dragonville.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0c60658a-b5f1-4e1c-8b35-ede2debebb7e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825561"
14,6825641,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","c66b076e-1635-41bf-915f-865bcf3ed2d4","GMUF-0026160","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium arvense",46870,"L.","Trifolium","arvense","","","","",NA,"","",NA,NA,"Ted Bradley, I. Miller","12104B","1977-05-20",1977,5,20,140,NA,"20 May 1977","","Around pond and roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King and Queen","","Gressitts Pond on rte. 605, w. of Gressitt.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:c66b076e-1635-41bf-915f-865bcf3ed2d4","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825641"
14,6825648,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","0bf49a90-f73f-4675-b25e-6afef2c941f9","GMUF-0026150","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium arvense",46870,"L.","Trifolium","arvense","","","","",NA,"","",NA,NA,"Ted Bradley, with Barbara Miller","20465","1984-06-21",1984,6,21,173,NA,"21 June 1984","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Culpeper","","Rte. 762 at Va. 342 (rte. 780) se. of Brandy Station",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0bf49a90-f73f-4675-b25e-6afef2c941f9","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825648"
14,6825783,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","0b50cc8e-5c8e-4cca-9940-979b76119e26","GMUF-0024553","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium aureum",57530,"Pollich","Trifolium","aureum","","","","",NA,"","",NA,NA,"Ted Bradley, Vazquez","8002","1975-06-24",1975,6,24,175,NA,"24 June 1975","","Roadside and river bank.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Culpeper","","Bank of the Rappahannock River.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0b50cc8e-5c8e-4cca-9940-979b76119e26","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6825783"
14,6827746,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","2a4f0f23-b99a-4390-9418-399d36d647ef","GMUF-0023331","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium campestre",18831,"Schreb.","Trifolium","campestre","","","","",NA,"","",NA,NA,"Ted Bradley, Gary Lam","19424","1983-06-18",1983,6,18,169,NA,"18 June 1983","","Along railroad.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Louisa","","At rte. 650 in Buckner.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:2a4f0f23-b99a-4390-9418-399d36d647ef","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827746"
14,6827791,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","cd5d1cbe-a193-43c3-9a48-648d1addaa74","GMUF-0024471","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium hybridum",1706,"L.","Trifolium","hybridum","","","","",NA,"","",NA,NA,"Ted Bradley","4040","1969-05-17",1969,5,17,137,NA,"17 May 1969","","Not shown",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","Campus of George Mason College.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:cd5d1cbe-a193-43c3-9a48-648d1addaa74","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827791"
14,6827820,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4f512948-bd4b-4a5a-a9cf-e146e5140e4c","GMUF-0024333","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium hybridum",1706,"L.","Trifolium","hybridum","","","","",NA,"","",NA,NA,"Ted Bradley, with John Slapcinsky","21182","1985-08-11",1985,8,11,223,NA,"11 August 1985","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Northampton","","Along rte. 644, nw. of Capeville",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4f512948-bd4b-4a5a-a9cf-e146e5140e4c","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827820"
14,6827828,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","d04e5d6f-0807-48de-be89-48b0ea71f4c9","GMUF-0024337","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium hybridum",1706,"L.","Trifolium","hybridum","","","","",NA,"","",NA,NA,"Ted Bradley","10647","1976-06-06",1976,6,6,158,NA,"6 June 1976","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King George","","Roadside, ca. 1 mi. e. of rte 665 on Va. 3.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d04e5d6f-0807-48de-be89-48b0ea71f4c9","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827828"
14,6827830,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","a7e37655-6691-4d7d-8641-b3b27f2c6917","GMUF-0024338","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium hybridum",1706,"L.","Trifolium","hybridum","","","","",NA,"","",NA,NA,"Cliff Hupp","594","1977-10-07",1977,10,7,280,NA,"7 October 1977","","Roadside, dry field and shale barrens",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Rappahannock","","2 mi. N. of U.S. 211 on Rt. 645.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:a7e37655-6691-4d7d-8641-b3b27f2c6917","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827830"
14,6827863,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4695d034-5246-4a85-97e3-f917b3efc930","GMUF-0024503","","Plantae","Magnoliophyta","","Fabales","Fabaceae","Trifolium repens",1695,"L.","Trifolium","repens","","","","",NA,"","",NA,NA,"Ted Bradley, John Whiton","18956","1983-05-01",1983,5,1,121,NA,"1 May 1983","","king and queen courthouse",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","King and Queen","","King and Queen Court House, jct. of Va. 14 and rte. 655.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4695d034-5246-4a85-97e3-f917b3efc930","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6827863"
