"id","coreid","identifier","accessURI","thumbnailAccessURI","goodQualityAccessURI","rights","Owner","UsageTerms","WebStatement","caption","comments","providerManagedID","MetadataDate","format","associatedSpecimenReference","type","subtype","metadataLanguage"
15,7453510,"https://bisque.cyverse.org/image_service/image/00-8tykgWK6GN9fT46DGNt5Dc/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-8tykgWK6GN9fT46DGNt5Dc/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-8tykgWK6GN9fT46DGNt5Dc/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-8tykgWK6GN9fT46DGNt5Dc/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:db276c2b-d57f-4a4b-a49a-6f56d78e1135","2019-01-09 11:29:02","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7453510","StillImage","Photograph","en"
15,7962893,"https://bisque.cyverse.org/image_service/image/00-u5LwfKSyndwuidQCcerqcF/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-u5LwfKSyndwuidQCcerqcF/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-u5LwfKSyndwuidQCcerqcF/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-u5LwfKSyndwuidQCcerqcF/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d28cc960-f066-4275-9f62-a6220250a9dd","2019-01-09 11:29:38","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7962893","StillImage","Photograph","en"
15,7941303,"https://bisque.cyverse.org/image_service/image/00-tXKGkeigRmYhxTMtfWKYii/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-tXKGkeigRmYhxTMtfWKYii/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-tXKGkeigRmYhxTMtfWKYii/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-tXKGkeigRmYhxTMtfWKYii/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3c3e259b-844c-4044-8c40-ce8e9c702c54","2019-01-09 11:29:49","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7941303","StillImage","Photograph","en"
15,6816246,"https://bisque.cyverse.org/image_service/image/00-FrS2eY25s8xWbhYeAN2x6d/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-FrS2eY25s8xWbhYeAN2x6d/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-FrS2eY25s8xWbhYeAN2x6d/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-FrS2eY25s8xWbhYeAN2x6d/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:120a2668-bf43-4b4e-af01-def977f51109","2019-01-09 11:27:36","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6816246","StillImage","Photograph","en"
15,8065784,"https://bisque.cyverse.org/image_service/image/00-TXHCg6bqvJv3CkAXRRqzr5/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TXHCg6bqvJv3CkAXRRqzr5/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TXHCg6bqvJv3CkAXRRqzr5/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-TXHCg6bqvJv3CkAXRRqzr5/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:c12fa468-35c2-41fd-88e6-d85834749e7c","2019-01-09 11:30:01","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=8065784","StillImage","Photograph","en"
15,7973098,"https://bisque.cyverse.org/image_service/image/00-rJjKZfChefSxciE6MRTMCo/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-rJjKZfChefSxciE6MRTMCo/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-rJjKZfChefSxciE6MRTMCo/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-rJjKZfChefSxciE6MRTMCo/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:05561c0c-4127-45c2-bb11-eb3975f33fc3","2019-01-09 11:29:56","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7973098","StillImage","Photograph","en"
15,6789694,"https://bisque.cyverse.org/image_service/image/00-TMSpatS3nzNitw4APH7qWW/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TMSpatS3nzNitw4APH7qWW/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TMSpatS3nzNitw4APH7qWW/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-TMSpatS3nzNitw4APH7qWW/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:9cc7fa4e-efcc-4740-8ab1-81959f3a847f","2018-10-10 10:39:41","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6789694","StillImage","Photograph","en"
15,7376886,"https://bisque.cyverse.org/image_service/image/00-mAxkoE4XoPyJsc2ob8R95/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-mAxkoE4XoPyJsc2ob8R95/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-mAxkoE4XoPyJsc2ob8R95/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-mAxkoE4XoPyJsc2ob8R95/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:23ff96e7-77a8-42f7-91d1-27e87767e77c","2019-01-09 11:30:10","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7376886","StillImage","Photograph","en"
15,19495591,"https://bisque.cyverse.org/image_service/image/00-qLHEEKugTEBnL65zgxuzFG/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-qLHEEKugTEBnL65zgxuzFG/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-qLHEEKugTEBnL65zgxuzFG/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-qLHEEKugTEBnL65zgxuzFG/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0f3e9ec0-4253-4d0e-b010-d468f08d1ab1","2018-11-25 16:05:33","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=19495591","StillImage","Photograph","en"
15,7464574,"https://bisque.cyverse.org/image_service/image/00-C4FBXDsZHPkdGh2SubxAKK/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-C4FBXDsZHPkdGh2SubxAKK/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-C4FBXDsZHPkdGh2SubxAKK/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-C4FBXDsZHPkdGh2SubxAKK/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:62d58eaf-3b41-4fbc-9f71-5fad7dd25719","2019-01-09 11:29:01","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7464574","StillImage","Photograph","en"
15,20237184,"https://bisque.cyverse.org/image_service/image/00-bJxJedfHg9E8iCKu4gbp6m/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-bJxJedfHg9E8iCKu4gbp6m/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-bJxJedfHg9E8iCKu4gbp6m/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-bJxJedfHg9E8iCKu4gbp6m/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:c57c9f19-54f4-478a-aa30-c9379f8d84e5","2018-11-25 13:54:31","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=20237184","StillImage","Photograph","en"
15,7450204,"https://bisque.cyverse.org/image_service/image/00-xRgqEkAknUBZtiyfVxzfpa/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-xRgqEkAknUBZtiyfVxzfpa/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-xRgqEkAknUBZtiyfVxzfpa/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-xRgqEkAknUBZtiyfVxzfpa/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:edf26547-30db-40b8-b040-55114ac0154e","2019-01-09 11:29:04","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7450204","StillImage","Photograph","en"
15,6796351,"https://bisque.cyverse.org/image_service/image/00-Sf3LnyMEUoeSs5nbXWVnJH/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Sf3LnyMEUoeSs5nbXWVnJH/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Sf3LnyMEUoeSs5nbXWVnJH/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-Sf3LnyMEUoeSs5nbXWVnJH/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:f924a3a0-aac4-4df8-af9a-06303540afc3","2019-01-09 11:27:30","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6796351","StillImage","Photograph","en"
15,8040140,"https://bisque.cyverse.org/image_service/image/00-KkqwJAhgNSLdRJiGepTsKa/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-KkqwJAhgNSLdRJiGepTsKa/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-KkqwJAhgNSLdRJiGepTsKa/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-KkqwJAhgNSLdRJiGepTsKa/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:ccdd801a-7fa3-4797-b4ba-fd1368c3c45d","2019-01-09 11:29:42","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=8040140","StillImage","Photograph","en"
15,7112234,"https://bisque.cyverse.org/image_service/image/00-Gx4bcoSBvryu5xpx9bEsGm/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Gx4bcoSBvryu5xpx9bEsGm/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Gx4bcoSBvryu5xpx9bEsGm/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-Gx4bcoSBvryu5xpx9bEsGm/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:e3f95161-ad0b-46f1-8833-8f49184cb2d4","2019-01-09 11:27:49","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7112234","StillImage","Photograph","en"
15,7961879,"https://bisque.cyverse.org/image_service/image/00-cFH4erZBcDQ8FQKfYWcyyB/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-cFH4erZBcDQ8FQKfYWcyyB/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-cFH4erZBcDQ8FQKfYWcyyB/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-cFH4erZBcDQ8FQKfYWcyyB/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:14ed3527-3928-4a2b-90d1-d46539516002","2019-01-09 11:29:37","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7961879","StillImage","Photograph","en"
15,6830100,"https://bisque.cyverse.org/image_service/image/00-SA6gKnNPoRB9dcRvfUMuME/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-SA6gKnNPoRB9dcRvfUMuME/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-SA6gKnNPoRB9dcRvfUMuME/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-SA6gKnNPoRB9dcRvfUMuME/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:7abb133b-640a-494a-afbb-05f4b493a4e9","2019-01-09 11:27:45","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6830100","StillImage","Photograph","en"
15,6818700,"https://bisque.cyverse.org/image_service/image/00-LHVN8VVqXrPdvujwt6RfZ/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-LHVN8VVqXrPdvujwt6RfZ/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-LHVN8VVqXrPdvujwt6RfZ/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-LHVN8VVqXrPdvujwt6RfZ/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:650d8390-07b9-4ad1-bd1d-19bae66c5d7c","2019-01-09 11:27:40","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6818700","StillImage","Photograph","en"
15,7415388,"https://bisque.cyverse.org/image_service/image/00-HaKSgATW2s7VXhvNstE4wM/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-HaKSgATW2s7VXhvNstE4wM/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-HaKSgATW2s7VXhvNstE4wM/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-HaKSgATW2s7VXhvNstE4wM/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:1eea8367-a35e-454a-b752-8e1e0cfa1264","2019-01-09 11:28:39","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7415388","StillImage","Photograph","en"
15,6818167,"https://bisque.cyverse.org/image_service/image/00-4M7MsY3DgvfsX9WkJ3vGQd/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-4M7MsY3DgvfsX9WkJ3vGQd/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-4M7MsY3DgvfsX9WkJ3vGQd/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-4M7MsY3DgvfsX9WkJ3vGQd/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4e981e89-17ae-4e74-bad3-b5d9c4d07be5","2019-01-09 11:27:40","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6818167","StillImage","Photograph","en"
15,7376173,"https://bisque.cyverse.org/image_service/image/00-dJcVRCG5dp7efSptC9U3Ek/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-dJcVRCG5dp7efSptC9U3Ek/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-dJcVRCG5dp7efSptC9U3Ek/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-dJcVRCG5dp7efSptC9U3Ek/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:a423f898-0afe-4fe3-9f4e-c5acc87428ef","2019-01-09 11:28:27","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7376173","StillImage","Photograph","en"
15,7666123,"https://bisque.cyverse.org/image_service/image/00-5raYxvH4DXga2YMwZK8jZk/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-5raYxvH4DXga2YMwZK8jZk/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-5raYxvH4DXga2YMwZK8jZk/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-5raYxvH4DXga2YMwZK8jZk/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:83821570-26ea-49e5-ba5a-08d29b968d5d","2019-01-09 11:29:00","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7666123","StillImage","Photograph","en"
15,7412360,"https://bisque.cyverse.org/image_service/image/00-gNwyB2RT9YZfHFpeuoV9SQ/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-gNwyB2RT9YZfHFpeuoV9SQ/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-gNwyB2RT9YZfHFpeuoV9SQ/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-gNwyB2RT9YZfHFpeuoV9SQ/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:1b612142-27ba-4e18-a735-77a7621abf57","2019-01-09 11:28:37","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7412360","StillImage","Photograph","en"
15,6823031,"https://bisque.cyverse.org/image_service/image/00-TrmaJWURNdTqw4rYDTfDXc/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TrmaJWURNdTqw4rYDTfDXc/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-TrmaJWURNdTqw4rYDTfDXc/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-TrmaJWURNdTqw4rYDTfDXc/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:e18b5848-8d45-4674-9c60-d535fd0c36f5","2019-01-09 11:27:41","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6823031","StillImage","Photograph","en"
15,6789813,"https://bisque.cyverse.org/image_service/image/00-nc2YCNtrrMLXpwkQwAkSp4/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-nc2YCNtrrMLXpwkQwAkSp4/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-nc2YCNtrrMLXpwkQwAkSp4/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-nc2YCNtrrMLXpwkQwAkSp4/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:b820aa5e-e2ec-4348-97e9-c50ba92facbc","2019-01-09 11:27:23","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6789813","StillImage","Photograph","en"
15,7862373,"https://bisque.cyverse.org/image_service/image/00-dcesLAyjCytucE76jENLz8/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-dcesLAyjCytucE76jENLz8/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-dcesLAyjCytucE76jENLz8/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-dcesLAyjCytucE76jENLz8/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:792c53fd-b1ab-443b-a320-3a42eeb64cbd","2019-01-09 11:29:19","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7862373","StillImage","Photograph","en"
15,7865840,"https://bisque.cyverse.org/image_service/image/00-RQuRNHZKw82BJMvdbZiGCm/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-RQuRNHZKw82BJMvdbZiGCm/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-RQuRNHZKw82BJMvdbZiGCm/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-RQuRNHZKw82BJMvdbZiGCm/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d4254326-5862-46fd-b90a-814d127dc1af","2019-01-09 11:29:19","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7865840","StillImage","Photograph","en"
15,6790284,"https://bisque.cyverse.org/image_service/image/00-NScvyuHsKuxWCcLeKDjdcM/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-NScvyuHsKuxWCcLeKDjdcM/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-NScvyuHsKuxWCcLeKDjdcM/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-NScvyuHsKuxWCcLeKDjdcM/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:6a2b98a8-dc9e-4a53-9827-9f324ad9ba86","2019-01-09 11:27:27","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6790284","StillImage","Photograph","en"
15,6815219,"https://bisque.cyverse.org/image_service/image/00-j7iNhiCMiNru8RMjZVSsFR/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-j7iNhiCMiNru8RMjZVSsFR/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-j7iNhiCMiNru8RMjZVSsFR/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-j7iNhiCMiNru8RMjZVSsFR/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:49d9a7a3-1c00-4ae6-8c50-80b22aae9d60","2019-01-09 11:27:35","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6815219","StillImage","Photograph","en"
15,6797216,"https://bisque.cyverse.org/image_service/image/00-HiWmkPhc2GZWB6bFHVQqT9/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-HiWmkPhc2GZWB6bFHVQqT9/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-HiWmkPhc2GZWB6bFHVQqT9/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-HiWmkPhc2GZWB6bFHVQqT9/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:8335f2f2-c6e1-44b8-a361-6a6dc4d7624c","2019-01-09 11:27:31","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6797216","StillImage","Photograph","en"
15,7383563,"https://bisque.cyverse.org/image_service/image/00-tyiYwVxTRk3uuV2heQRQXg/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-tyiYwVxTRk3uuV2heQRQXg/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-tyiYwVxTRk3uuV2heQRQXg/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-tyiYwVxTRk3uuV2heQRQXg/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:1110d1da-3756-43cc-ae41-34a34e8edf9d","2019-01-09 11:28:31","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7383563","StillImage","Photograph","en"
15,7408041,"https://bisque.cyverse.org/image_service/image/00-QBVPvhgGX97UMJag9qRk7X/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-QBVPvhgGX97UMJag9qRk7X/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-QBVPvhgGX97UMJag9qRk7X/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-QBVPvhgGX97UMJag9qRk7X/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:181eea66-8771-4d4b-87eb-96cc51769fe0","2019-01-09 11:28:34","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7408041","StillImage","Photograph","en"
15,6790368,"https://bisque.cyverse.org/image_service/image/00-Jn6iZCJvtKVAnqvsEbFnzE/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Jn6iZCJvtKVAnqvsEbFnzE/resize:4000/format:jpeg","https://bisque.cyverse.org/image_service/image/00-Jn6iZCJvtKVAnqvsEbFnzE/thumbnail:200,200","https://bisque.cyverse.org/image_service/image/00-Jn6iZCJvtKVAnqvsEbFnzE/resize:1250/format:jpeg",NA,"George Mason University, Ted R. Bradley Herbarium (GMUF-Plants)","CC BY-NC (Attribution-Non-Commercial)","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:22c823c8-7ada-4150-ab26-9c699cea4b34","2018-10-10 10:39:41","image/jpeg","http://www.sernecportal.org/portal/collections/individual/index.php?occid=6790368","StillImage","Photograph","en"
